building_file,f1_score,precision,recall,best_threshold
1252_modified.csv,0.9363128491620112,0.8802521008403361,1.0,4.0
534_modified.csv,0.686641697877653,0.7198952879581152,0.6563245823389021,4.0
1074_modified.csv,0.33405639913232105,0.20413573700954402,0.918854415274463,4.0
1306_modified.csv,0.7958214624881291,0.6608832807570978,1.0,4.0
942_modified.csv,0.9807692307692307,0.9855072463768116,0.9760765550239234,3.0
1068_modified.csv,0.8317880794701987,0.9345238095238095,0.7494033412887828,4.0
423_modified.csv,0.3865546218487395,0.24,0.9928057553956835,2.0
988_modified.csv,0.8663212435233161,0.7641681901279708,1.0,4.0
356_modified.csv,0.21144024514811033,0.11838718901915928,0.9880668257756563,1.0
685_modified.csv,0.40920215369554575,0.25738916256157635,0.9976133651551312,4.0
136_modified.csv,0.9695493300852619,0.9900497512437811,0.9498806682577565,3.0
276_modified.csv,0.9927884615384616,1.0,0.9856801909307876,3.5
263_modified.csv,0.9875621890547264,0.9925,0.9826732673267327,1.5
1143_modified.csv,0.7492850333651097,0.6238095238095238,0.9379474940334129,4.0
1297_modified.csv,0.644119907763259,0.47505668934240364,1.0,4.0
1275_modified.csv,0.9338422391857506,1.0,0.8758949880668258,3.5
973_modified.csv,0.9195148842337376,0.852760736196319,0.9976076555023924,4.0
1272_modified.csv,0.9459119496855346,1.0,0.8973747016706444,3.0
729_modified.csv,0.270671834625323,0.15651849084796413,1.0,3.0
248_modified.csv,0.8702101359703337,0.9025641025641026,0.8400954653937948,2.5
882_modified.csv,0.8837209302325582,0.9606741573033708,0.8181818181818182,3.5
345_modified.csv,0.18383060635226178,0.10216635464027815,0.9160671462829736,1.0
144_modified.csv,0.10415400202634245,0.05690876882196634,0.6133651551312649,0.5
886_modified.csv,0.5904486251808972,0.7472527472527473,0.4880382775119617,1.0
32_modified.csv,0.7973568281938326,0.9187817258883249,0.7042801556420234,4.0
667_modified.csv,0.2920071047957371,0.17153589315525877,0.9809069212410502,3.5
801_modified.csv,0.3718861209964413,0.2285401858939311,0.9976133651551312,4.0
922_modified.csv,0.9927710843373494,1.0,0.9856459330143541,3.5
1257_modified.csv,0.9405162738496072,0.8877118644067796,1.0,4.0
968_modified.csv,0.9804878048780488,1.0,0.9617224880382775,2.5
1137_modified.csv,0.49313087490961677,0.3537344398340249,0.8138424821002387,4.0
1319_modified.csv,0.832967032967033,0.7672064777327935,0.9110576923076923,4.0
890_modified.csv,0.810077519379845,0.6807817589576547,1.0,4.0
1245_modified.csv,0.9615861214374225,1.0,0.9260143198090692,2.0
701_modified.csv,0.28502581755593803,0.166532582461786,0.9880668257756563,2.5
108_modified.csv,0.9499389499389499,0.9725,0.9284009546539379,3.5
1278_modified.csv,0.948626045400239,0.9497607655502392,0.9474940334128878,2.0
698_modified.csv,0.28630419821059877,0.16726980297547245,0.9928400954653938,4.0
117_modified.csv,0.855036855036855,0.8810126582278481,0.8305489260143198,3.0
952_modified.csv,0.9299221357063404,0.8690228690228691,1.0,3.0
687_modified.csv,0.23404255319148937,0.1325721535045988,0.9976133651551312,1.0
1260_modified.csv,0.8389610389610389,0.9202279202279202,0.7708830548926014,3.0
79_modified.csv,0.9826589595375722,0.9732824427480916,0.9922178988326849,3.5
275_modified.csv,0.9927884615384616,1.0,0.9856801909307876,3.0
118_modified.csv,0.9700598802395209,0.9735576923076923,0.9665871121718377,4.0
1310_modified.csv,0.9881516587677726,0.9811764705882353,0.9952267303102625,3.5
894_modified.csv,0.5024038461538461,0.33547351524879615,1.0,4.0
1007_modified.csv,0.4159427695452223,0.2634304207119741,0.9878640776699029,4.0
1226_modified.csv,0.766269477543538,0.6220238095238095,0.9976133651551312,4.0
278_modified.csv,0.7257876312718786,0.7100456621004566,0.7422434367541766,4.0
721_modified.csv,0.3113278319579895,0.1846906987093903,0.9904534606205251,2.5
708_modified.csv,0.2867956265769554,0.1740684022460439,0.8138424821002387,4.0
892_modified.csv,0.897914379802415,0.818,0.9951338199513382,2.5
1258_modified.csv,0.8952991452991453,0.8104448742746615,1.0,4.0
190_modified.csv,0.880927291886196,0.7886792452830189,0.9976133651551312,4.0
889_modified.csv,0.7950428979980935,0.6608557844690967,0.9976076555023924,4.0
147_modified.csv,0.8055944055944056,0.972972972972973,0.6873508353221957,2.5
69_modified.csv,0.8898488120950324,1.0,0.8015564202334631,1.5
1267_modified.csv,0.9692496924969249,0.9974683544303797,0.9425837320574163,3.5
966_modified.csv,0.9162995594713657,0.8489795918367347,0.9952153110047847,4.0
969_modified.csv,0.9767441860465116,1.0,0.9545454545454546,4.0
1318_modified.csv,0.9308323563892146,0.8921348314606742,0.9730392156862745,1.5
270_modified.csv,0.4437726723095526,0.2964458804523425,0.8822115384615384,4.0
697_modified.csv,0.3041105856675155,0.1793991416309013,0.9976133651551312,3.0
896_modified.csv,0.9640644361833953,1.0,0.930622009569378,3.5
981_modified.csv,0.9588014981273408,1.0,0.920863309352518,3.5
929_modified.csv,0.8796592119275826,0.7866666666666666,0.9975845410628019,3.5
1001_modified.csv,0.1812730627306273,0.10015290519877676,0.9538834951456311,1.5
293_modified.csv,0.992822966507177,0.9952038369304557,0.9904534606205251,4.0
673_modified.csv,0.42630937880633374,0.43532338308457713,0.41766109785202865,4.0
148_modified.csv,0.8826666666666667,1.0,0.7899761336515513,3.5
240_modified.csv,0.9904988123515439,0.9858156028368794,0.9952267303102625,4.0
970_modified.csv,0.8872017353579176,0.8003913894324853,0.9951338199513382,4.0
926_modified.csv,0.9794933655006032,0.9878345498783455,0.9712918660287081,3.5
905_modified.csv,0.9227373068432672,0.8565573770491803,1.0,3.5
119_modified.csv,0.812015503875969,0.6835236541598695,1.0,4.0
181_modified.csv,0.9891956782713085,0.9927710843373494,0.9856459330143541,4.0
931_modified.csv,0.9792429792429792,1.0,0.9593301435406698,3.5
1323_modified.csv,0.8568507157464212,0.7495527728085868,1.0,3.0
137_modified.csv,0.6842737094837935,0.6884057971014492,0.6801909307875895,2.0
