building_file,f1_score,precision,recall,best_threshold
1252_modified.csv,0.9210526315789473,0.8536585365853658,1.0,3.5
534_modified.csv,0.3352941176470588,0.2111111111111111,0.8142857142857143,1.5
1074_modified.csv,0.1853431562621171,0.10722296994167788,0.6828571428571428,3.0
1306_modified.csv,0.714448236632537,0.5935727788279773,0.8971428571428571,4.0
942_modified.csv,0.7275320970042796,0.7244318181818182,0.7306590257879656,2.5
1068_modified.csv,0.3262411347517731,0.9452054794520548,0.19714285714285715,4.0
423_modified.csv,0.2535809018567639,0.15559895833333334,0.6848137535816619,2.0
988_modified.csv,0.7738359201773836,0.6311030741410488,1.0,4.0
356_modified.csv,0.1080068143100511,0.057427536231884055,0.9057142857142857,0.5
685_modified.csv,0.2996300863131936,0.19103773584905662,0.6942857142857143,4.0
136_modified.csv,0.39403973509933776,0.2773892773892774,0.68,3.0
276_modified.csv,0.8788321167883212,0.8985074626865671,0.86,2.5
263_modified.csv,0.8637873754152824,0.9885931558935361,0.7669616519174042,1.5
1143_modified.csv,0.3682588597842835,0.2521097046413502,0.6828571428571428,3.0
1297_modified.csv,0.5910245554614734,0.41997593261131166,0.9971428571428571,4.0
1275_modified.csv,0.4963805584281282,0.3889789303079417,0.6857142857142857,3.0
973_modified.csv,0.7821067821067821,0.7877906976744186,0.7765042979942693,3.5
1272_modified.csv,0.4413453650533224,0.3095512082853855,0.7685714285714286,2.5
729_modified.csv,0.20318237454100369,0.113776559287183,0.9485714285714286,1.5
248_modified.csv,0.2800982800982801,1.0,0.16285714285714287,3.0
882_modified.csv,0.3080568720379147,0.8904109589041096,0.18624641833810887,3.5
345_modified.csv,0.10795065113091158,0.057408419901585565,0.9025787965616046,0.5
144_modified.csv,0.07953757225433526,0.04144578313253012,0.9828571428571429,0.5
886_modified.csv,0.22857142857142856,0.676056338028169,0.13753581661891118,1.0
32_modified.csv,0.5177195685670262,0.38799076212471134,0.7777777777777778,1.5
667_modified.csv,0.21786941580756014,0.123828125,0.9057142857142857,2.0
801_modified.csv,0.3124153498871332,0.18552278820375334,0.9885714285714285,4.0
922_modified.csv,0.7712230215827338,0.7745664739884393,0.7679083094555874,3.0
1257_modified.csv,0.8407460545193687,0.8443804034582133,0.8371428571428572,4.0
968_modified.csv,0.7698863636363636,0.7633802816901408,0.7765042979942693,2.0
1137_modified.csv,0.1689900426742532,0.0938388625592417,0.8485714285714285,1.5
1319_modified.csv,0.476374156219865,0.35797101449275365,0.7118155619596542,3.0
890_modified.csv,0.7900113507377979,0.6541353383458647,0.997134670487106,4.0
1245_modified.csv,0.7970149253731343,0.834375,0.7628571428571429,1.5
701_modified.csv,0.17535816618911174,0.09745222929936306,0.8742857142857143,1.5
108_modified.csv,0.3902809415337889,0.265770423991727,0.7342857142857143,3.0
1278_modified.csv,0.5558139534883721,0.46862745098039216,0.6828571428571428,2.0
698_modified.csv,0.21601615074024227,0.12242562929061784,0.9171428571428571,2.0
117_modified.csv,0.2983606557377049,0.18445945945945946,0.78,2.0
952_modified.csv,0.9064171122994652,0.849624060150376,0.9713467048710601,3.0
687_modified.csv,0.15990990990990991,0.0886945658963148,0.8114285714285714,1.0
1260_modified.csv,0.3850837138508371,0.262448132780083,0.7228571428571429,1.5
79_modified.csv,0.9727272727272728,0.9553571428571429,0.9907407407407407,3.0
275_modified.csv,0.8705148205928237,0.9587628865979382,0.7971428571428572,2.5
118_modified.csv,0.5977859778597786,0.5248380129589633,0.6942857142857143,3.5
1310_modified.csv,0.7912457912457912,0.9631147540983607,0.6714285714285714,3.5
894_modified.csv,0.44459190444591906,0.28929188255613125,0.9598853868194842,4.0
1007_modified.csv,0.27989276139410185,0.17171052631578948,0.7565217391304347,3.5
1226_modified.csv,0.6301675977653631,0.5174311926605505,0.8057142857142857,4.0
278_modified.csv,0.268053148469093,0.16799420709630702,0.6628571428571428,2.0
721_modified.csv,0.2132879045996593,0.12108317214700193,0.8942857142857142,1.5
708_modified.csv,0.1699105733824303,0.09356894553881807,0.9228571428571428,1.0
892_modified.csv,0.8735332464146024,0.7900943396226415,0.9766763848396501,2.0
1258_modified.csv,0.8835443037974684,0.7931818181818182,0.9971428571428571,4.0
190_modified.csv,0.849009900990099,0.7489082969432315,0.98,3.5
889_modified.csv,0.7421109902067464,0.5982456140350877,0.9770773638968482,3.5
147_modified.csv,0.2692307692307692,0.8484848484848485,0.16,2.5
69_modified.csv,0.25806451612903225,1.0,0.14814814814814814,2.0
1267_modified.csv,0.672972972972973,0.6368286445012787,0.7134670487106017,3.0
966_modified.csv,0.8821989528795812,0.8120481927710843,0.9656160458452722,3.5
969_modified.csv,0.8986666666666666,0.8403990024937655,0.9656160458452722,2.0
1318_modified.csv,0.6996699669966997,0.803030303030303,0.6198830409356725,1.5
270_modified.csv,0.17218543046357615,0.0961344537815126,0.8242074927953891,2.0
697_modified.csv,0.22437673130193905,0.1276595744680851,0.9257142857142857,1.5
896_modified.csv,0.8734693877551021,0.8316062176165803,0.9197707736389685,2.0
981_modified.csv,0.6852122986822841,0.7005988023952096,0.670487106017192,3.0
929_modified.csv,0.8455882352941176,0.7340425531914894,0.9971098265895953,3.5
1001_modified.csv,0.1353887399463807,0.07334785766158315,0.8782608695652174,1.0
293_modified.csv,0.8878504672897196,0.976027397260274,0.8142857142857143,3.5
673_modified.csv,0.15505177721802407,0.08594477195159789,0.7914285714285715,1.0
148_modified.csv,0.3132530120481928,1.0,0.18571428571428572,3.5
240_modified.csv,0.9512555391432792,0.9847094801223242,0.92,4.0
970_modified.csv,0.8567774936061381,0.7630979498861048,0.9766763848396501,4.0
926_modified.csv,0.8078541374474053,0.7912087912087912,0.8252148997134671,2.5
905_modified.csv,0.8467532467532467,0.7743467933491687,0.9340974212034384,2.5
119_modified.csv,0.6842105263157895,0.5551601423487544,0.8914285714285715,4.0
181_modified.csv,0.8432432432432433,0.7979539641943734,0.8939828080229226,2.5
931_modified.csv,0.834850455136541,0.7642857142857142,0.9197707736389685,2.0
1323_modified.csv,0.7985781990521327,0.6821862348178138,0.9628571428571429,2.0
137_modified.csv,0.2116788321167883,0.29292929292929293,0.1657142857142857,2.0
1279_modified.csv,0.5547785547785548,0.468503937007874,0.68,2.0
1300_modified.csv,0.6834677419354839,0.5280373831775701,0.9685714285714285,4.0
903_modified.csv,0.9148099606815203,0.8429951690821256,1.0,4.0
924_modified.csv,0.8019323671497585,0.6931106471816284,0.9512893982808023,2.5
1304_modified.csv,0.7727891156462585,0.7376623376623377,0.8114285714285714,4.0
312_modified.csv,0.1549569564009997,0.08581974776991695,0.7971428571428572,1.0
848_modified.csv,0.26763990267639903,0.6962025316455697,0.16566265060240964,2.0
112_modified.csv,0.07777104784978801,0.040607210626185955,0.9171428571428571,0.5
1247_modified.csv,0.42743682310469316,0.28599033816425123,0.8457142857142858,1.0
1225_modified.csv,0.6252771618625277,0.5108695652173914,0.8057142857142857,4.0
1253_modified.csv,0.8074245939675174,0.6796875,0.9942857142857143,4.0
1241_modified.csv,0.23232323232323232,1.0,0.13142857142857142,1.5
881_modified.csv,0.8276699029126213,0.7089397089397089,0.9941690962099126,2.5
1120_modified.csv,0.7323529411764705,0.7545454545454545,0.7114285714285714,2.5
722_modified.csv,0.19010494752623688,0.10619765494137354,0.9057142857142857,1.5
318_modified.csv,0.864951768488746,0.9781818181818182,0.7752161383285303,3.5
183_modified.csv,0.8781954887218045,0.926984126984127,0.8342857142857143,2.5
1246_modified.csv,0.7368421052631579,0.668997668997669,0.82,2.5
1264_modified.csv,0.780114722753346,0.6822742474916388,0.9107142857142857,2.0
1316_modified.csv,0.30952380952380953,0.9285714285714286,0.18571428571428572,3.0
1261_modified.csv,0.8416779431664412,0.7994858611825193,0.8885714285714286,3.5
880_modified.csv,0.8272859216255443,0.8382352941176471,0.8166189111747851,4.0
653_modified.csv,0.9742120343839542,0.9742120343839542,0.9742120343839542,3.0
680_modified.csv,0.2618510158013544,0.6236559139784946,0.1657142857142857,3.5
925_modified.csv,0.7194029850746269,0.7507788161993769,0.6905444126074498,3.5
1284_modified.csv,0.8293838862559242,0.708502024291498,1.0,3.5
895_modified.csv,0.625,0.5632183908045977,0.7020057306590258,3.0
1234_modified.csv,0.2837528604118993,0.7126436781609196,0.17714285714285713,3.0
935_modified.csv,0.6845771144278607,0.524390243902439,0.9856733524355301,3.5
1147_modified.csv,0.336104513064133,0.212143928035982,0.8085714285714286,1.5
82_modified.csv,0.8115183246073299,0.9337349397590361,0.7175925925925926,2.5
1296_modified.csv,0.5935374149659864,0.4225181598062954,0.9971428571428571,4.0
1285_modified.csv,0.7585365853658537,0.6617021276595745,0.8885714285714286,3.5
971_modified.csv,0.8140947752126367,0.7067510548523207,0.9598853868194842,2.5
560_modified.csv,0.15826612903225806,0.08671637669152168,0.9048991354466859,1.0
254_modified.csv,0.8033012379642366,0.7745358090185677,0.8342857142857143,2.0
1232_modified.csv,0.9131075110456554,0.8401084010840109,1.0,2.5
887_modified.csv,0.7460890493381468,0.6431535269709544,0.8882521489971347,3.0
919_modified.csv,0.21225806451612902,0.11959287531806616,0.9426934097421203,2.5
977_modified.csv,0.8004640371229699,0.672514619883041,0.9885386819484241,2.5
492_modified.csv,0.5559481743227326,0.4645669291338583,0.6920821114369502,2.0
994_modified.csv,0.31150667514303876,0.20016339869281047,0.7020057306590258,2.5
1309_modified.csv,0.6674418604651163,0.5627450980392157,0.82,2.5
1_modified.csv,0.2802379378717779,0.16345412490362374,0.9814814814814815,4.0
928_modified.csv,0.7819971870604782,0.7679558011049724,0.7965616045845272,2.5
978_modified.csv,0.783744557329463,0.7941176470588235,0.7736389684813754,2.5
1249_modified.csv,0.828978622327791,0.709349593495935,0.9971428571428571,4.0
1172_modified.csv,0.8465266558966075,0.9739776951672863,0.7485714285714286,2.0
623_modified.csv,0.21137483206448723,0.1253319171534785,0.6742857142857143,3.5
879_modified.csv,0.9088541666666666,0.8329355608591885,1.0,4.0
247_modified.csv,0.9971181556195965,0.9971181556195965,0.9971181556195965,3.5
884_modified.csv,0.3337515683814304,0.21365461847389558,0.7621776504297995,1.5
893_modified.csv,0.5875952121871599,0.47368421052631576,0.7736389684813754,2.0
996_modified.csv,0.9212283044058746,0.8625,0.9885386819484241,3.5
246_modified.csv,0.9735744089012517,0.948509485094851,1.0,3.5
666_modified.csv,0.15483870967741936,0.08478260869565217,0.8914285714285715,1.0
235_modified.csv,0.8294314381270903,1.0,0.7085714285714285,3.5
159_modified.csv,0.3531827515400411,0.23201438848920863,0.7392550143266475,2.0
683_modified.csv,0.16378859236002094,0.09014976958525346,0.8942857142857142,2.0
909_modified.csv,0.3436426116838488,0.2102312543798178,0.9404388714733543,2.0
1259_modified.csv,0.7516778523489933,0.6176470588235294,0.96,4.0
121_modified.csv,0.8233830845771144,0.7290748898678414,0.9457142857142857,3.0
