building_id,F1_score,Precision,Recall
1,0.5170068027210885,0.8507462686567164,0.3713355048859935
2,0.6233183856502242,1.0,0.4527687296416938
3,0.7670454545454546,0.9782608695652174,0.6308411214953271
4,0.4735632183908046,0.622356495468278,0.3821892393320965
5,0.5807909604519774,0.948339483394834,0.4185667752442997
6,0.39497307001795334,0.738255033557047,0.2696078431372549
7,0.7179962894248608,0.834051724137931,0.6302931596091205
8,0.19943019943019943,0.12085635359116022,0.5700325732899023
9,0.806131650135257,0.9030303030303031,0.7280130293159609
10,0.36225596529284165,0.5422077922077922,0.2719869706840391
11,0.8755676657584015,0.9897330595482546,0.7850162866449512
12,0.2617169373549884,0.18299805321219986,0.4592833876221498
13,0.5193260654112983,0.6632911392405063,0.42671009771986973
14,0.3823146944083225,0.9483870967741935,0.23941368078175895
15,0.8810172570390554,0.9958932238193019,0.7899022801302932
16,0.8838475499092558,0.9979508196721312,0.7931596091205212
17,0.22255192878338279,0.2245508982035928,0.22058823529411764
18,0.6417582417582418,0.9864864864864865,0.4755700325732899
19,0.22746365105008076,0.1418782748891576,0.5732899022801303
20,0.857918552036199,0.9653767820773931,0.7719869706840391
21,0.2746478873239437,0.5571428571428572,0.1822429906542056
22,0.8218442256042973,0.9125248508946322,0.747557003257329
23,0.7535353535353535,0.9920212765957447,0.6074918566775245
24,0.5687645687645687,1.0,0.3973941368078176
25,0.8319559228650137,0.9536842105263158,0.737785016286645
26,0.8211678832116789,0.9336099585062241,0.7328990228013029
27,0.5565410199556541,0.8715277777777778,0.40879478827361565
28,0.472636815920398,1.0,0.30944625407166126
29,0.40250260688216893,0.5594202898550724,0.31433224755700323
30,0.5469728601252609,0.7616279069767442,0.42671009771986973
31,0.763014763014763,0.7295690936106983,0.7996742671009772
32,0.5083135391923991,0.9385964912280702,0.3485342019543974
33,0.6195995785036881,0.8776119402985074,0.4788273615635179
34,0.8682027649769585,1.0,0.7671009771986971
35,0.902591599642538,1.0,0.8224755700325733
36,0.6385169927909372,0.8683473389355743,0.504885993485342
37,0.3868520859671302,0.864406779661017,0.249185667752443
38,0.3744075829383886,0.6869565217391305,0.25732899022801303
39,0.2811755361397935,0.16787859626936452,0.8648208469055375
40,0.4920828258221681,0.9758454106280193,0.3289902280130293
41,0.5635964912280702,0.8624161073825504,0.4185667752442997
42,0.5355450236966824,0.9826086956521739,0.36807817589576547
43,0.8204724409448819,0.7942073170731707,0.8485342019543974
44,0.427307206068268,0.9548022598870056,0.2752442996742671
45,0.5429864253393665,0.6109979633401222,0.48859934853420195
46,0.47734806629834253,0.7422680412371134,0.3517915309446254
47,0.8880994671403197,0.9765625,0.8143322475570033
48,0.8512628624883068,1.0,0.741042345276873
49,0.8342644320297952,0.9739130434782609,0.7296416938110749
50,0.9234782608695652,0.9906716417910447,0.8648208469055375
51,0.4087968952134541,0.9937106918238994,0.25732899022801303
52,0.785646836638338,0.9348314606741573,0.6775244299674267
53,0.4839506172839506,1.0,0.31921824104234525
54,0.832089552238806,0.9737991266375546,0.7263843648208469
55,0.4240766073871409,0.7013574660633484,0.30392156862745096
56,0.7781094527363184,1.0,0.6368078175895765
57,0.5370595382746051,0.8339622641509434,0.3960573476702509
58,0.6165919282511211,0.9892086330935251,0.44788273615635177
59,0.6878980891719745,0.9878048780487805,0.5276872964169381
60,0.5163551401869159,0.9132231404958677,0.35993485342019543
61,0.9066666666666666,0.9980430528375733,0.8306188925081434
62,0.7560521415270018,0.8826086956521739,0.6612377850162866
63,0.8948275862068965,0.9505494505494505,0.8452768729641694
64,0.7576656775469832,0.964735516372796,0.6237785016286646
65,0.19734262687867568,0.11390495348252451,0.737785016286645
66,0.8814749780509219,0.9561904761904761,0.8175895765472313
67,0.6415929203539823,1.0,0.4723127035830619
68,0.5391476709613479,0.6886075949367089,0.44299674267100975
69,0.6309921962095875,1.0,0.4609120521172638
70,0.901060070671378,0.9845559845559846,0.8306188925081434
71,0.5720720720720721,0.927007299270073,0.41368078175895767
72,0.8607594936708861,0.967479674796748,0.7752442996742671
73,0.7557251908396947,0.9124423963133641,0.6449511400651465
74,0.39477124183006534,1.0,0.24592833876221498
75,0.4890738813735692,0.6772334293948127,0.38273615635179153
76,0.8848167539267016,0.9530075187969925,0.8257328990228013
77,0.4588364434687157,0.7037037037037037,0.34039087947882735
78,0.6137339055793991,0.89937106918239,0.46579804560260585
79,0.5933503836317136,0.9354838709677419,0.4344569288389513
80,0.7908611599297012,0.8587786259541985,0.7328990228013029
81,0.5861513687600645,0.8792270531400966,0.4396135265700483
82,0.9043927648578811,0.9597806215722121,0.8550488599348535
83,0.9785123966942149,0.9932885906040269,0.9641693811074918
84,0.4467680608365019,0.5365296803652968,0.38273615635179153
85,0.7686196623634558,0.9847328244274809,0.6302931596091205
86,0.8175740210124164,0.9884526558891455,0.6970684039087948
87,0.46403712296983757,0.8064516129032258,0.3257328990228013
88,0.5151148730350665,1.0,0.3469055374592834
89,0.5958904109589042,0.9961832061068703,0.4250814332247557
90,0.9047195013357079,0.9980353634577603,0.8273615635179153
91,0.508235294117647,0.9152542372881356,0.3517915309446254
92,0.9303135888501742,1.0,0.8697068403908795
93,0.5414847161572053,0.8211920529801324,0.40390879478827363
94,0.5948372615039281,0.9566787003610109,0.43159609120521175
95,0.5817782656421515,0.8922558922558923,0.43159609120521175
96,0.3215077605321508,0.5034722222222222,0.23615635179153094
97,0.5415244596131968,0.8981132075471698,0.38762214983713356
98,0.5738396624472574,0.8143712574850299,0.44299674267100975
100,0.561282932416953,0.9459459459459459,0.3990228013029316
101,0.5645933014354066,0.9833333333333333,0.3959731543624161
103,0.6148723640399556,0.9651567944250871,0.4511400651465798
104,0.3584905660377358,0.6495726495726496,0.247557003257329
105,0.287598944591029,0.7569444444444444,0.1775244299674267
106,0.47890295358649787,0.6796407185628742,0.3697068403908795
107,0.3548717948717949,0.4792243767313019,0.28175895765472314
108,0.33715596330275227,0.5697674418604651,0.23941368078175895
109,0.5596330275229358,0.7530864197530864,0.44525547445255476
110,0.5421686746987951,0.7068062827225131,0.43973941368078173
112,0.5572254335260116,0.9601593625498008,0.3925081433224756
113,0.4668304668304668,0.95,0.30944625407166126
114,0.5782608695652174,0.869281045751634,0.43322475570032576
115,0.6765641569459173,0.9696048632218845,0.5195439739413681
116,0.6542669584245077,0.9966666666666667,0.48697068403908794
117,0.45142296368989204,0.5679012345679012,0.3745928338762215
118,0.37445887445887444,0.5580645161290323,0.28175895765472314
119,0.34877384196185285,0.9343065693430657,0.21440536013400335
120,0.5509259259259259,0.952,0.38762214983713356
121,0.4186046511627907,0.5963855421686747,0.32247557003257327
122,0.09666666666666666,0.0733558178752108,0.14169381107491857
123,0.21654501216545013,0.42788461538461536,0.1449511400651466
124,0.5238649592549476,0.9183673469387755,0.36644951140065146
126,0.14303638644918445,0.11632653061224489,0.18566775244299674
128,0.6802278275020341,0.6796747967479675,0.6807817589576547
129,0.42481598317560465,0.599406528189911,0.3289902280130293
130,0.6881496881496881,0.9511494252873564,0.5390879478827362
131,0.29514275120504263,0.19107057129140662,0.6482084690553745
132,0.6040268456375839,0.9642857142857143,0.43973941368078173
133,0.621505376344086,0.9145569620253164,0.47068403908794787
134,0.5724137931034483,0.97265625,0.40553745928338764
135,0.5352839931153184,0.5675182481751825,0.506514657980456
136,0.6404833836858006,0.8390501319261213,0.5179153094462541
137,0.30058600482592207,0.18841832324978391,0.7427597955706985
138,0.7057122198120029,0.6345903771131339,0.7947882736156352
139,0.5935483870967742,0.8734177215189873,0.4495114006514658
140,0.41767068273092367,0.2876459741856177,0.762214983713355
141,0.6269644334160464,0.6369747899159663,0.6172638436482085
142,0.2764397905759162,0.3870967741935484,0.21498371335504887
143,0.7082706766917293,0.6541666666666667,0.7721311475409836
144,0.7186147186147186,0.767097966728281,0.6758957654723127
145,0.4490644490644491,0.6206896551724138,0.3517915309446254
146,0.5863192182410424,0.5863192182410424,0.5863192182410424
147,0.7750631844987363,0.8027923211169284,0.749185667752443
148,0.7127937336814621,0.5947712418300654,0.8892508143322475
149,0.4738219895287958,0.32359952324195473,0.8843648208469055
150,0.5155131264916468,0.9642857142857143,0.3517915309446254
151,0.7678424938474159,0.7735537190082644,0.762214983713355
152,0.5867689357622243,0.7132867132867133,0.498371335504886
153,0.7518656716417911,0.8799126637554585,0.6563517915309446
154,0.704932735426009,0.7844311377245509,0.6400651465798045
155,0.7424242424242424,0.6940509915014165,0.7980456026058632
156,0.7173076923076923,0.8755868544600939,0.6074918566775245
157,0.58700882117081,0.5781990521327014,0.5960912052117264
158,0.5975473801560758,0.9469964664310954,0.4364820846905538
159,0.7679324894514767,0.7968476357267951,0.741042345276873
160,0.7369385884509624,0.8427672955974843,0.6547231270358306
161,0.7319698600645855,0.68,0.7925407925407926
162,0.5475206611570248,0.748587570621469,0.43159609120521175
163,0.5526468877254218,0.4298642533936652,0.7736156351791531
