building_id,f1_score,precision,recall
568,0.7765118317265557,0.8406072106261859,0.7214983713355049
467,0.6888694127957932,0.74573055028463,0.6400651465798045
1335,0.7074688796680498,0.9742857142857143,0.5553745928338762
66,0.8992112182296231,0.9734345351043643,0.8355048859934854
1252,0.6963730569948187,0.9572649572649573,0.5472312703583062
740,0.7087719298245614,0.7680608365019012,0.6579804560260586
795,0.7695004382120947,0.8330170777988615,0.7149837133550488
1205,0.5168539325842697,0.5575757575757576,0.4816753926701571
212,0.7940403155127082,0.8595825426944972,0.737785016286645
534,0.7800175284837861,0.8444022770398482,0.7247557003257329
39,0.7712532865907099,0.8349146110056926,0.7166123778501629
477,0.6694300518134715,0.9202279202279202,0.5260586319218241
522,0.8466257668711656,0.9165085388994307,0.7866449511400652
999,0.8711656441717791,0.9430740037950665,0.8094462540716613
76,0.8912280701754386,0.9657794676806084,0.8273615635179153
344,0.6383419689119171,0.8774928774928775,0.501628664495114
595,0.5531914893617021,0.5185185185185185,0.5928338762214984
1074,0.5515527950310559,0.757679180887372,0.43359375
512,0.8694127957931639,0.9411764705882353,0.8078175895765473
558,0.8659070990359334,0.937381404174573,0.8045602605863192
1306,0.6134715025906736,0.8433048433048433,0.4820846905537459
10,0.45482866043613707,0.6275071633237822,0.3566775244299674
942,0.23419689119170983,0.32193732193732194,0.18403908794788273
486,0.40414507772020725,0.5555555555555556,0.31758957654723124
168,0.6993865030674846,0.7571157495256167,0.6498371335504886
498,0.5202072538860104,0.7150997150997151,0.40879478827361565
533,0.704126426690079,0.7638095238095238,0.6530944625407166
1068,0.5813664596273292,0.7986348122866894,0.45703125
337,0.5906735751295337,0.811965811965812,0.46416938110749184
1006,0.8073572120038722,0.8742138364779874,0.75
1391,0.4310880829015544,0.5925925925925926,0.33876221498371334
53,0.6051813471502591,0.8319088319088319,0.4755700325732899
423,0.5505952380952381,0.7551020408163265,0.4332552693208431
1354,0.6012269938650306,0.650853889943074,0.5586319218241043
587,0.3461139896373057,0.4757834757834758,0.2719869706840391
1410,0.7212435233160622,0.9914529914529915,0.5667752442996743
988,0.8483786152497809,0.9184060721062619,0.7882736156351792
1086,0.7423764458464774,0.8041002277904328,0.689453125
356,0.6901554404145078,0.9487179487179487,0.5423452768729642
580,0.5036269430051813,0.6923076923076923,0.3957654723127036
986,0.39585492227979274,0.5441595441595442,0.31107491856677527
1334,0.6507772020725389,0.8945868945868946,0.511400651465798
1183,0.6196891191709845,0.8518518518518519,0.48697068403908794
685,0.7170474516695958,0.7786259541984732,0.6644951140065146
1019,0.4741000877963126,0.5133079847908745,0.44045676998368677
451,0.6419753086419753,0.7,0.5928338762214984
185,0.7957931638913234,0.8614800759013282,0.739413680781759
1541,0.7400611620795107,0.6934097421203438,0.7934426229508197
655,0.4756838905775076,0.4458689458689459,0.509771986970684
620,0.5845881310894597,0.6407766990291263,0.5374592833876222
960,0.23792270531400966,0.1890595009596929,0.32084690553745926
1445,0.42487046632124353,0.584045584045584,0.3338762214983713
774,0.47957371225577267,0.52734375,0.43973941368078173
1131,0.9210526315789473,0.9980988593155894,0.8550488599348535
964,0.6507772020725389,0.8945868945868946,0.511400651465798
1443,0.8869412795793163,0.9601518026565465,0.8241042345276873
1207,0.5678756476683938,0.7806267806267806,0.44625407166123776
297,0.42487046632124353,0.584045584045584,0.3338762214983713
200,0.8115687992988606,0.8785578747628083,0.754071661237785
808,0.43730569948186526,0.6011396011396012,0.34364820846905536
613,0.3398963730569948,0.4672364672364672,0.2671009771986971
766,0.8267477203647416,0.7749287749287749,0.8859934853420195
1154,0.5644768856447688,0.7733333333333333,0.4444444444444444
1348,0.5658031088082901,0.7777777777777778,0.44462540716612375
303,0.7150259067357513,0.9829059829059829,0.5618892508143323
1447,0.7887817703768624,0.8538899430740038,0.7328990228013029
24,0.694300518134715,0.9544159544159544,0.5456026058631922
1206,0.495850622406639,0.6828571428571428,0.38925081433224756
757,0.7025906735751295,0.9658119658119658,0.5521172638436482
847,0.2946058091286307,0.4057142857142857,0.23127035830618892
489,0.7361963190184049,0.7969639468690702,0.6840390879478827
778,0.8701754385964913,0.9429657794676806,0.8078175895765473
1130,0.6991701244813278,0.9628571428571429,0.5488599348534202
195,0.6553459119496855,0.5338114754098361,0.8485342019543974
1516,0.7868852459016393,0.851063829787234,0.7317073170731707
368,0.6950819672131148,0.954954954954955,0.5463917525773195
1537,0.5875,0.8057142857142857,0.46229508196721314
1149,0.8676599474145487,0.9392789373814042,0.8061889250814332
1262,0.38134715025906735,0.5242165242165242,0.2996742671009772
242,0.6371681415929203,0.5438066465256798,0.7692307692307693
310,0.41865284974093264,0.5754985754985755,0.3289902280130293
136,0.6507772020725389,0.8945868945868946,0.511400651465798
748,0.7067357512953368,0.9715099715099715,0.5553745928338762
1501,0.4019607843137255,0.5578231292517006,0.31417624521072796
457,0.7299912049252418,0.7934990439770554,0.6758957654723127
276,0.7274611398963731,1.0,0.5716612377850163
556,0.8676599474145487,0.9392789373814042,0.8061889250814332
1156,0.7256792287467134,0.7855787476280834,0.6742671009771987
354,0.7274611398963731,1.0,0.5716612377850163
5,0.7199170124481328,0.9914285714285714,0.5651465798045603
488,0.43523316062176165,0.5982905982905983,0.34201954397394135
295,0.46632124352331605,0.6410256410256411,0.36644951140065146
138,0.702013422818792,0.5970319634703196,0.8517915309446255
823,0.7298245614035088,0.7908745247148289,0.6775244299674267
1146,0.8659070990359334,0.937381404174573,0.8045602605863192
57,0.6567844925883695,0.9028213166144201,0.5161290322580645
