building_file,f1_score,precision,recall,contamination,leaf_size,metric,n_neighbors,p
1252_modified.csv,0.37714285714285717,0.5657142857142857,0.28285714285714286,0.041290125119465865,100,euclidean,6,3
534_modified.csv,0.5487603305785124,0.6509803921568628,0.4742857142857143,0.06267282275717596,31,manhattan,6,2
1074_modified.csv,0.3741339491916859,0.9759036144578314,0.23142857142857143,0.01,10,euclidean,48,3
1306_modified.csv,0.3586744639376218,0.5644171779141104,0.26285714285714284,0.06562633064993105,44,minkowski,5,2
942_modified.csv,0.3688212927756654,0.5480225988700564,0.27793696275071633,0.050358004401223726,66,manhattan,5,3
1068_modified.csv,0.43253234750462105,0.612565445026178,0.3342857142857143,0.023280445324966842,100,minkowski,50,3
423_modified.csv,0.47394957983193275,0.573170731707317,0.4040114613180516,0.07366799316990173,10,minkowski,5,1
988_modified.csv,0.3923865300146413,0.40119760479041916,0.3839541547277937,0.1,100,minkowski,40,1
356_modified.csv,0.15523059617547807,0.1280148423005566,0.19714285714285715,0.06540535436273344,11,minkowski,41,3
685_modified.csv,0.32231404958677684,0.582089552238806,0.22285714285714286,0.01624240800443842,100,manhattan,50,3
136_modified.csv,0.19838056680161945,0.3402777777777778,0.14,0.017649637920739165,100,minkowski,50,1
276_modified.csv,0.2668977469670711,0.3392070484581498,0.22,0.027761102265420452,10,manhattan,50,1
263_modified.csv,0.39501779359430605,0.4977578475336323,0.3274336283185841,0.02710301743866997,10,euclidean,50,1
1143_modified.csv,0.5112781954887218,0.7472527472527473,0.38857142857142857,0.1,10,euclidean,10,3
1297_modified.csv,0.16870748299319727,0.16103896103896104,0.17714285714285713,0.07136004291896073,84,minkowski,5,3
1275_modified.csv,0.14270270270270272,0.11478260869565217,0.18857142857142858,0.1,10,minkowski,5,3
973_modified.csv,0.29508196721311475,0.3448275862068966,0.25787965616045844,0.0665358294154908,46,minkowski,5,1
1272_modified.csv,0.11221122112211221,0.1328125,0.09714285714285714,0.029291545429753853,100,manhattan,49,1
729_modified.csv,0.2991304347826087,0.38222222222222224,0.24571428571428572,0.02602149241733953,56,minkowski,38,2
248_modified.csv,0.17234468937875752,0.28859060402684567,0.12285714285714286,0.018353152645008995,100,minkowski,32,3
882_modified.csv,0.3669421487603306,0.43359375,0.31805157593123207,0.1,100,manhattan,5,1
345_modified.csv,0.397212543554007,0.5066666666666667,0.32664756446991405,0.04429664979012297,100,euclidean,5,3
144_modified.csv,0.1336405529953917,0.34523809523809523,0.08285714285714285,0.01,33,manhattan,50,2
886_modified.csv,0.20773930753564154,0.3591549295774648,0.14613180515759314,0.0411861059102657,60,euclidean,5,3
32_modified.csv,0.41638225255972694,0.7922077922077922,0.2824074074074074,0.014299106422399545,100,manhattan,40,1
667_modified.csv,0.512241054613936,0.7513812154696132,0.38857142857142857,0.046460526377314904,97,minkowski,5,2
801_modified.csv,0.1187214611872146,0.29545454545454547,0.07428571428571429,0.01,100,minkowski,50,3
922_modified.csv,0.34098360655737703,0.39846743295019155,0.2979942693409742,0.07201553797656067,10,manhattan,5,1
1257_modified.csv,0.16546762589928057,0.14256198347107438,0.19714285714285715,0.056341581006658016,10,manhattan,50,1
968_modified.csv,0.07806691449814127,0.1111111111111111,0.06017191977077364,0.02663255223643087,100,manhattan,50,3
1137_modified.csv,0.5544554455445545,0.9032258064516129,0.4,0.08545208204432285,100,minkowski,9,2
1319_modified.csv,0.04703247480403135,0.038461538461538464,0.06051873198847262,0.09150248151695793,67,manhattan,5,3
890_modified.csv,0.3433628318584071,0.44907407407407407,0.27793696275071633,0.0396922159113719,100,euclidean,5,1
1245_modified.csv,0.35403726708074534,0.3877551020408163,0.32571428571428573,0.03418492545883066,100,manhattan,50,1
701_modified.csv,0.14797136038186157,0.4492753623188406,0.08857142857142856,0.01589144442369053,10,manhattan,50,3
108_modified.csv,0.1182033096926714,0.3424657534246575,0.07142857142857142,0.01,100,minkowski,48,3
1278_modified.csv,0.17504051863857376,0.20224719101123595,0.15428571428571428,0.032284207647157115,100,manhattan,50,1
698_modified.csv,0.32075471698113206,0.4722222222222222,0.24285714285714285,0.022801767588465725,100,manhattan,31,3
117_modified.csv,0.15384615384615385,0.12390924956369982,0.20285714285714285,0.1,100,minkowski,5,1
952_modified.csv,0.31070889894419307,0.32802547770700635,0.29512893982808025,0.05266326628765832,40,euclidean,9,3
687_modified.csv,0.18340611353711792,0.3888888888888889,0.12,0.01568578142506221,13,minkowski,45,1
1260_modified.csv,0.31811023622047246,0.3543859649122807,0.2885714285714286,0.03458405175567731,100,minkowski,40,3
79_modified.csv,0.535031847133758,0.8571428571428571,0.3888888888888889,0.018500816342102083,100,minkowski,50,1
275_modified.csv,0.32,0.48,0.24,0.021458134636443645,10,euclidean,50,3
118_modified.csv,0.3184713375796178,0.6198347107438017,0.21428571428571427,0.016130456315641122,100,euclidean,50,1
1310_modified.csv,0.2898550724637681,0.29411764705882354,0.2857142857142857,0.040612130247011935,10,manhattan,48,3
894_modified.csv,0.3434704830053667,0.45714285714285713,0.27507163323782235,0.05008712007964715,16,minkowski,5,3
1007_modified.csv,0.3402889245585875,0.381294964028777,0.3072463768115942,0.07413180469965398,33,manhattan,5,2
1226_modified.csv,0.12605832549388524,0.09396914446002805,0.19142857142857142,0.1,10,euclidean,9,3
278_modified.csv,0.32456140350877194,0.6981132075471698,0.21142857142857144,0.01249985305589391,100,minkowski,33,1
721_modified.csv,0.35023041474654376,0.9047619047619048,0.21714285714285714,0.01,100,euclidean,50,3
708_modified.csv,0.10504201680672269,0.1984126984126984,0.07142857142857142,0.02080021524042074,10,minkowski,46,3
892_modified.csv,0.3125,0.38626609442060084,0.26239067055393583,0.1,10,minkowski,5,1
1258_modified.csv,0.1351094196003806,0.10128388017118402,0.20285714285714285,0.08403143097139743,10,minkowski,50,1
190_modified.csv,0.3561643835616438,0.3811074918566775,0.3342857142857143,0.03739040552870585,10,manhattan,50,2
889_modified.csv,0.41832669322709165,0.6862745098039216,0.3008595988538682,0.05577186376862507,10,manhattan,5,1
147_modified.csv,0.20168067226890757,0.38095238095238093,0.13714285714285715,0.015932387206658308,30,minkowski,41,3
69_modified.csv,0.17982456140350878,0.17083333333333334,0.18981481481481483,0.05683252073159503,73,euclidean,48,3
1267_modified.csv,0.35119047619047616,0.3653250773993808,0.33810888252148996,0.03832557258198094,100,minkowski,50,3
966_modified.csv,0.06018518518518518,0.05048543689320388,0.07449856733524356,0.06707290947546685,10,euclidean,50,3
969_modified.csv,0.3257328990228013,0.37735849056603776,0.28653295128939826,0.0492075324767476,87,manhattan,5,1
1318_modified.csv,0.09029345372460497,0.19801980198019803,0.05847953216374269,0.012577946314472096,79,manhattan,32,2
270_modified.csv,0.2782874617737003,0.2964169381107492,0.2622478386167147,0.036723166629656794,100,minkowski,50,2
697_modified.csv,0.1308411214953271,0.358974358974359,0.08,0.01,10,minkowski,50,1
896_modified.csv,0.0970873786407767,0.15060240963855423,0.07163323782234957,0.023428666557673533,100,euclidean,50,1
981_modified.csv,0.0430622009569378,0.03696098562628337,0.05157593123209169,0.058189863823768694,43,minkowski,50,3
929_modified.csv,0.2327790973871734,0.1975806451612903,0.2832369942196532,0.1,100,minkowski,5,3
1001_modified.csv,0.48013245033112584,0.5598455598455598,0.42028985507246375,0.04567516115007883,100,euclidean,5,1
293_modified.csv,0.3662551440329218,0.6544117647058824,0.2542857142857143,0.01631165221901095,100,euclidean,50,1
673_modified.csv,0.10633946830265849,0.18705035971223022,0.07428571428571429,0.01837405905045037,98,minkowski,26,2
148_modified.csv,0.4472573839662447,0.8548387096774194,0.3028571428571429,0.01414530668477706,69,minkowski,50,3
240_modified.csv,0.27469135802469136,0.2986577181208054,0.2542857142857143,0.0373247334120872,100,minkowski,50,3
970_modified.csv,0.4307692307692308,0.41397849462365593,0.4489795918367347,0.1,78,minkowski,38,1
926_modified.csv,0.3230240549828179,0.4034334763948498,0.2693409742120344,0.05141853564783357,10,minkowski,5,3
905_modified.csv,0.37325038880248834,0.40816326530612246,0.3438395415472779,0.09029025703589352,10,minkowski,8,1
119_modified.csv,0.3442028985507246,0.47029702970297027,0.2714285714285714,0.02388201780622194,10,minkowski,50,1
181_modified.csv,0.36767676767676766,0.6232876712328768,0.2607449856733524,0.01777756795078113,100,minkowski,50,1
931_modified.csv,0.3574730354391371,0.38666666666666666,0.332378223495702,0.0828536447036266,10,minkowski,8,3
1323_modified.csv,0.36162361623616235,0.5104166666666666,0.28,0.1,43,euclidean,5,3
137_modified.csv,0.004761904761904762,0.014285714285714285,0.002857142857142857,0.01,10,euclidean,50,3
1279_modified.csv,0.16608996539792387,0.21052631578947367,0.13714285714285715,0.03161177148605878,96,manhattan,41,1
1300_modified.csv,0.34782608695652173,0.5139664804469274,0.26285714285714284,0.021375208179621134,80,minkowski,50,1
903_modified.csv,0.30615640599001664,0.36507936507936506,0.2636103151862464,0.1,14,minkowski,5,3
924_modified.csv,0.22688039457459927,0.19913419913419914,0.2636103151862464,0.1,46,manhattan,5,1
1304_modified.csv,0.1987179487179487,0.22627737226277372,0.17714285714285713,0.03373873843015523,100,manhattan,50,1
312_modified.csv,0.4392857142857143,0.5857142857142857,0.3514285714285714,0.03485578519695956,73,minkowski,5,3
848_modified.csv,0.1824953445065177,0.1320754716981132,0.29518072289156627,0.1,92,minkowski,13,1
112_modified.csv,0.04081632653061224,0.03383458646616541,0.05142857142857143,0.099921746448414,98,manhattan,6,2
1247_modified.csv,0.30869565217391304,0.6454545454545455,0.20285714285714285,0.015029379266353546,10,euclidean,23,3
1225_modified.csv,0.1310483870967742,0.10124610591900311,0.18571428571428572,0.09564360177310025,98,minkowski,5,1
1253_modified.csv,0.30451612903225805,0.2776470588235294,0.33714285714285713,0.05095916539064512,10,minkowski,50,3
1241_modified.csv,0.04229074889867841,0.030573248407643312,0.06857142857142857,0.09642024478206777,71,euclidean,50,3
881_modified.csv,0.09274193548387097,0.1503267973856209,0.06705539358600583,0.02839411793464395,100,manhattan,50,3
1120_modified.csv,0.34274193548387094,0.5821917808219178,0.24285714285714285,0.016964334162108498,22,manhattan,50,3
722_modified.csv,0.33904761904761904,0.5085714285714286,0.2542857142857143,0.020699977435029677,100,manhattan,38,1
318_modified.csv,0.3524590163934426,0.6099290780141844,0.2478386167146974,0.016631300005560144,100,minkowski,50,3
183_modified.csv,0.2626641651031895,0.3825136612021858,0.2,0.02196013777861224,10,minkowski,50,1
1246_modified.csv,0.4354243542435424,0.6145833333333334,0.33714285714285713,0.1,10,euclidean,5,1
1264_modified.csv,0.44836272040302266,0.5144508670520231,0.39732142857142855,0.031280744323899504,65,minkowski,39,1
1316_modified.csv,0.4262295081967213,0.5879396984924623,0.3342857142857143,0.024699883147202503,100,manhattan,42,1
1261_modified.csv,0.2916053019145803,0.3009118541033435,0.28285714285714286,0.04275021061418319,53,manhattan,50,1
880_modified.csv,0.1891025641025641,0.21454545454545454,0.16905444126074498,0.035051895724428156,100,manhattan,50,3
653_modified.csv,0.34755134281200634,0.3873239436619718,0.3151862464183381,0.03496472353428003,10,minkowski,50,1
680_modified.csv,0.5338491295938105,0.8263473053892215,0.3942857142857143,0.0570768479158097,94,manhattan,5,3
925_modified.csv,0.4769874476987448,0.46467391304347827,0.4899713467048711,0.04584482498325019,10,euclidean,30,1
1284_modified.csv,0.23574144486692014,0.21184510250569477,0.26571428571428574,0.05426715152733241,100,euclidean,50,3
895_modified.csv,0.4085106382978723,0.4044943820224719,0.41260744985673353,0.07696505741792528,10,euclidean,33,1
1234_modified.csv,0.14835948644793154,0.14814814814814814,0.14857142857142858,0.07893490465739972,100,minkowski,5,1
935_modified.csv,0.41631504922644164,0.4088397790055249,0.42406876790830944,0.057583611732693635,100,minkowski,50,3
1147_modified.csv,0.3412698412698413,0.5584415584415584,0.24571428571428572,0.01789690035974007,10,minkowski,39,3
82_modified.csv,0.4013377926421405,0.7228915662650602,0.2777777777777778,0.015427441123432846,10,euclidean,50,3
1296_modified.csv,0.15783783783783784,0.12695652173913044,0.20857142857142857,0.1,47,minkowski,6,3
1285_modified.csv,0.3049645390070922,0.40186915887850466,0.24571428571428572,0.05437217913478217,100,manhattan,6,1
971_modified.csv,0.3415492957746479,0.4429223744292237,0.27793696275071633,0.04005881368491496,100,manhattan,6,1
560_modified.csv,0.22327790973871733,0.6351351351351351,0.13544668587896252,0.01,10,manhattan,47,3
254_modified.csv,0.30265848670756645,0.5323741007194245,0.21142857142857144,0.016364810989400354,91,minkowski,50,1
1232_modified.csv,0.04128440366972477,0.07142857142857142,0.02903225806451613,0.01749102391269866,89,euclidean,33,3
887_modified.csv,0.3738656987295826,0.5099009900990099,0.29512893982808025,0.035180054564889957,10,euclidean,7,3
919_modified.csv,0.4117647058823529,0.4478114478114478,0.38108882521489973,0.04958431764582766,10,minkowski,10,1
977_modified.csv,0.4719424460431655,0.47398843930635837,0.4699140401146132,0.08383942284171235,22,euclidean,39,3
492_modified.csv,0.1588785046728972,0.16943521594684385,0.1495601173020528,0.0364687323685022,10,manhattan,50,3
994_modified.csv,0.18518518518518517,0.14938488576449913,0.24355300859598855,0.1,10,minkowski,5,1
1309_modified.csv,0.3393213572854291,0.5629139072847682,0.24285714285714285,0.017907985744352112,71,manhattan,45,3
1_modified.csv,0.24719101123595505,0.24017467248908297,0.25462962962962965,0.043161251936051005,10,euclidean,40,3
928_modified.csv,0.34394904458598724,0.3870967741935484,0.30945558739255014,0.05380656353144556,10,manhattan,5,2
978_modified.csv,0.3121951219512195,0.3609022556390977,0.27507163323782235,0.1,100,manhattan,5,1
1249_modified.csv,0.3471971066907776,0.4729064039408867,0.2742857142857143,0.04297953174134621,10,minkowski,6,3
1172_modified.csv,0.34049586776859503,0.403921568627451,0.29428571428571426,0.03017298406418939,100,euclidean,50,3
623_modified.csv,0.3333333333333333,0.375,0.3,0.053610300697793475,64,manhattan,5,3
879_modified.csv,0.29895366218236175,0.3125,0.28653295128939826,0.1,10,minkowski,5,1
247_modified.csv,0.18779342723004694,0.15841584158415842,0.23054755043227665,0.06156405037536414,10,manhattan,50,1
884_modified.csv,0.4568081991215227,0.46706586826347307,0.4469914040114613,0.06977435305390325,100,minkowski,19,3
893_modified.csv,0.3784722222222222,0.4801762114537445,0.3123209169054441,0.06095495909567111,100,manhattan,5,3
996_modified.csv,0.32367972742759793,0.39915966386554624,0.2722063037249284,0.1,17,manhattan,6,1
246_modified.csv,0.2153846153846154,0.2680851063829787,0.18,0.029980461444837823,10,minkowski,50,3
666_modified.csv,0.5283018867924528,0.7777777777777778,0.4,0.026058787137610683,100,euclidean,5,2
235_modified.csv,0.37598736176935227,0.4204946996466431,0.34,0.034653745478806376,100,minkowski,50,3
159_modified.csv,0.30068337129840544,0.7333333333333333,0.18911174785100288,0.012593150924897356,100,minkowski,50,3
683_modified.csv,0.5071942446043165,0.6844660194174758,0.40285714285714286,0.050000418231255415,100,minkowski,7,1
909_modified.csv,0.24553039332538737,0.19807692307692307,0.322884012539185,0.1,21,manhattan,5,1
1259_modified.csv,0.3316582914572864,0.4008097165991903,0.28285714285714286,0.057005820050491526,14,manhattan,5,1
121_modified.csv,0.22788605697151423,0.23974763406940064,0.21714285714285714,0.0396580291109443,10,euclidean,50,3
974_modified.csv,0.41690962099125367,0.42433234421364985,0.40974212034383956,0.07769857569151042,10,manhattan,21,1
149_modified.csv,0.16487455197132617,0.22115384615384615,0.13142857142857142,0.026621292246862098,100,manhattan,47,2
1315_modified.csv,0.10833333333333334,0.10540540540540541,0.11142857142857143,0.04635881267005839,19,minkowski,37,3
990_modified.csv,0.4810606060606061,0.7094972067039106,0.3638968481375358,0.1,99,manhattan,5,1
945_modified.csv,0.085667215815486,0.10077519379844961,0.07449856733524356,0.03163304653315621,10,minkowski,50,1
975_modified.csv,0.07322654462242563,0.17582417582417584,0.046242774566473986,0.01833568695704521,100,manhattan,49,3
844_modified.csv,0.389937106918239,0.58125,0.29337539432176657,0.022294732523595033,100,manhattan,50,1
1073_modified.csv,0.3820662768031189,0.6012269938650306,0.28,0.1,100,manhattan,5,3
55_modified.csv,0.5493827160493827,0.8240740740740741,0.41203703703703703,0.020032044636559332,10,minkowski,50,1
739_modified.csv,0.10423452768729642,0.12121212121212122,0.09142857142857143,0.049577641003482005,100,manhattan,9,3
141_modified.csv,0.125,0.14233576642335766,0.11142857142857143,0.03244800463561587,100,minkowski,48,3
675_modified.csv,0.29910714285714285,0.6836734693877551,0.19142857142857142,0.011493345660160926,100,minkowski,50,1
742_modified.csv,0.11385199240986717,0.1694915254237288,0.08571428571428572,0.02074481398921809,10,minkowski,50,3
107_modified.csv,0.2857142857142857,0.48031496062992124,0.20333333333333334,0.017203427298144888,100,manhattan,50,3
1251_modified.csv,0.27666666666666667,0.332,0.23714285714285716,0.1,66,euclidean,5,3
238_modified.csv,0.20029895366218237,0.20303030303030303,0.1976401179941003,0.04077542832624446,94,manhattan,50,2
139_modified.csv,0.02617801047120419,0.15625,0.014285714285714285,0.01,100,euclidean,49,2
1242_modified.csv,0.33133253301320525,0.2857142857142857,0.3942857142857143,0.08508138743847397,10,minkowski,9,3
253_modified.csv,0.20933977455716588,0.23985239852398524,0.18571428571428572,0.033886840640110376,10,manhattan,50,1
657_modified.csv,0.1073558648111332,0.17647058823529413,0.07714285714285714,0.017537258042791975,10,euclidean,50,2
111_modified.csv,0.2876480541455161,0.35269709543568467,0.24285714285714285,0.028740526202473034,10,euclidean,50,3
967_modified.csv,0.42036124794745483,0.49230769230769234,0.3667621776504298,0.1,85,minkowski,5,2
941_modified.csv,0.4537313432835821,0.4735202492211838,0.4355300859598854,0.0478687534139488,75,manhattan,5,3
1311_modified.csv,0.3582089552238806,0.4268774703557312,0.30857142857142855,0.030194856100516355,61,euclidean,50,3
710_modified.csv,0.5494505494505495,0.7653061224489796,0.42857142857142855,0.1,100,euclidean,5,3
1106_modified.csv,0.1366742596810934,0.11363636363636363,0.17142857142857143,0.06206619227977224,100,minkowski,50,3
290_modified.csv,0.3217391304347826,0.6727272727272727,0.21142857142857144,0.014111225184163936,10,minkowski,50,1
1238_modified.csv,0.29606299212598425,0.3298245614035088,0.26857142857142857,0.03751388792057762,10,manhattan,50,3
693_modified.csv,0.10810810810810811,0.2553191489361702,0.06857142857142857,0.01145053894249224,18,euclidean,26,2
914_modified.csv,0.35,0.46445497630331756,0.2808022922636103,0.037673533546583315,100,minkowski,5,1
1353_modified.csv,0.36024844720496896,0.4702702702702703,0.29194630872483224,0.025091072258097993,100,euclidean,50,1
1230_modified.csv,0.383638928067701,0.3788300835654596,0.38857142857142857,0.08468036415637265,100,euclidean,9,1
677_modified.csv,0.4612476370510397,0.6815642458100558,0.3485714285714286,0.03313880533072041,100,manhattan,5,1
1266_modified.csv,0.5582255083179297,0.7864583333333334,0.4326647564469914,0.1,80,manhattan,5,3
174_modified.csv,0.22188449848024316,0.237012987012987,0.20857142857142857,0.04207784934925232,10,minkowski,50,1
992_modified.csv,0.4385692068429238,0.47959183673469385,0.4040114613180516,0.1,74,euclidean,15,3
91_modified.csv,0.5103448275862069,1.0,0.3425925925925926,0.013910086740308332,10,minkowski,50,1
1219_modified.csv,0.44680851063829785,0.875,0.3,0.07699609825341001,10,euclidean,5,1
961_modified.csv,0.18922470433639949,0.17475728155339806,0.20630372492836677,0.1,10,manhattan,5,1
1239_modified.csv,0.5495652173913044,0.7022222222222222,0.4514285714285714,0.039469714511986095,46,euclidean,24,2
1302_modified.csv,0.1757469244288225,0.228310502283105,0.14285714285714285,0.026103026099180637,10,minkowski,50,1
732_modified.csv,0.1436893203883495,0.22424242424242424,0.10571428571428572,0.02497687185137732,47,manhattan,49,1
171_modified.csv,0.2837528604118993,0.7126436781609196,0.17714285714285713,0.01,10,minkowski,49,2
1255_modified.csv,0.18475750577367206,0.15296367112810708,0.23323615160349853,0.1,100,minkowski,5,1
41_modified.csv,0.3917525773195876,0.76,0.2638888888888889,0.015675453685148947,10,minkowski,50,3
658_modified.csv,0.20272904483430798,0.31901840490797545,0.14857142857142858,0.022309012396136862,73,euclidean,28,1
1141_modified.csv,0.5444015444015444,0.8392857142857143,0.40285714285714286,0.1,100,euclidean,20,3
1303_modified.csv,0.1285140562248996,0.21621621621621623,0.09142857142857143,0.018043393531181538,47,euclidean,34,3
335_modified.csv,0.38427947598253276,0.8148148148148148,0.25142857142857145,0.013209492722315532,12,minkowski,50,1
936_modified.csv,0.356401384083045,0.4497816593886463,0.29512893982808025,0.09653786015083216,81,euclidean,6,2
730_modified.csv,0.24770642201834864,0.627906976744186,0.15428571428571428,0.01,38,euclidean,50,2
173_modified.csv,0.23925233644859814,0.34594594594594597,0.18285714285714286,0.021870203977030163,10,manhattan,50,1
1128_modified.csv,0.27414330218068533,0.3003412969283277,0.2521489971346705,0.03650577118553974,100,minkowski,50,1
827_modified.csv,0.08133971291866028,0.1574074074074074,0.054838709677419356,0.01857683503514175,100,minkowski,50,1
948_modified.csv,0.45950413223140496,0.54296875,0.3982808022922636,0.08646983804006593,47,minkowski,9,1
1283_modified.csv,0.18455743879472694,0.27071823204419887,0.14,0.02185244690630288,10,manhattan,50,3
439_modified.csv,0.3877995642701525,0.8090909090909091,0.25501432664756446,0.01412093669227726,100,manhattan,50,3
950_modified.csv,0.30791788856304986,0.3088235294117647,0.30701754385964913,0.06366755328178121,100,euclidean,5,3
