building_file,f1_score,precision,recall,contamination,leaf_size,metric,n_neighbors,p
1252_modified.csv,0.6208112874779541,0.676923076923077,0.5732899022801303,0.08597699900008071,10,minkowski,7,3
534_modified.csv,0.803030303030303,0.7507082152974505,0.8631921824104235,0.04818155107443731,100,manhattan,6,1
1074_modified.csv,0.48243559718969553,0.8583333333333333,0.3355048859934853,0.014235424316219351,10,manhattan,39,1
1306_modified.csv,0.6942675159235668,0.6791277258566978,0.7100977198697068,0.1,10,minkowski,9,3
942_modified.csv,0.6767676767676768,0.7003484320557491,0.6547231270358306,0.08286489783779145,10,manhattan,5,3
1068_modified.csv,0.5432098765432098,0.7374301675977654,0.42996742671009774,0.021149003743888468,10,euclidean,50,3
423_modified.csv,0.7419354838709677,0.732484076433121,0.7516339869281046,0.04153456703344913,32,manhattan,5,3
988_modified.csv,0.5640138408304498,0.6014760147601476,0.5309446254071661,0.1,95,minkowski,5,3
356_modified.csv,0.35578144853875476,0.2916666666666667,0.4560260586319218,0.07115741670945477,10,euclidean,5,3
685_modified.csv,0.4163934426229508,0.41914191419141916,0.41368078175895767,0.03589047949609303,10,manhattan,50,3
136_modified.csv,0.25908372827804105,0.25153374233128833,0.2671009771986971,0.03902226010583997,100,minkowski,50,3
276_modified.csv,0.47953216374269003,0.5970873786407767,0.4006514657980456,0.024911311092596318,100,minkowski,50,3
263_modified.csv,0.2299794661190965,0.29473684210526313,0.18855218855218855,0.0244084276940546,100,minkowski,32,3
1143_modified.csv,0.7773584905660378,0.9237668161434978,0.6710097719869706,0.1,10,minkowski,5,1
1297_modified.csv,0.37192118226600984,0.299009900990099,0.49185667752442996,0.07550199469316639,100,minkowski,5,1
1275_modified.csv,0.33620689655172414,0.25120772946859904,0.50814332247557,0.1,100,euclidean,5,3
973_modified.csv,0.5572289156626506,0.5182072829131653,0.6026058631921825,0.1,100,minkowski,5,3
1272_modified.csv,0.3393258426966292,0.25900514579759865,0.49185667752442996,0.1,10,manhattan,5,1
729_modified.csv,0.7111756168359942,0.6413612565445026,0.7980456026058632,0.07899453743397818,10,euclidean,5,1
248_modified.csv,0.23809523809523808,0.2719665271966527,0.21172638436482086,0.0300850669705253,41,euclidean,34,3
882_modified.csv,0.6770981507823614,0.601010101010101,0.7752442996742671,0.06730753795562337,96,manhattan,8,2
345_modified.csv,0.6106870229007634,0.7339449541284404,0.5228758169934641,0.028053657707527813,100,manhattan,9,3
144_modified.csv,0.12307692307692308,0.2891566265060241,0.0781758957654723,0.01,89,euclidean,50,3
886_modified.csv,0.21798365122615804,0.6666666666666666,0.13029315960912052,0.01,22,manhattan,11,1
