building_file,f1_score,precision,recall,contamination,leaf_size,metric,n_neighbors,p
1252_modified.csv,0.5611940298507463,0.749003984063745,0.4486873508353222,0.062402919922281176,100,manhattan,5,1
534_modified.csv,0.5751445086705202,0.7289377289377289,0.47494033412887826,0.1,10,euclidean,5,3
1074_modified.csv,0.24065040650406505,0.37755102040816324,0.1766109785202864,0.026362582929247737,10,manhattan,50,3
1306_modified.csv,0.5782122905027933,0.696969696969697,0.49403341288782815,0.07689577264350912,10,euclidean,8,3
942_modified.csv,0.5926928281461434,0.6822429906542056,0.5239234449760766,0.07785074427082726,10,manhattan,11,3
1068_modified.csv,0.3414043583535109,0.3464373464373464,0.33651551312649164,0.050797657884227916,10,minkowski,50,2
423_modified.csv,0.5229485396383866,0.6225165562913907,0.45083932853717024,0.0739165497308656,10,minkowski,5,1
988_modified.csv,0.6117381489841986,0.5790598290598291,0.6483253588516746,0.06394184385616862,10,minkowski,39,2
356_modified.csv,0.33725490196078434,0.28618968386023297,0.4105011933174224,0.1,10,manhattan,5,1
685_modified.csv,0.36103896103896105,0.396011396011396,0.3317422434367542,0.04264073254217395,100,manhattan,50,3
136_modified.csv,0.26180836707152494,0.30124223602484473,0.2315035799522673,0.04035957990364676,10,minkowski,50,1
276_modified.csv,0.15013404825737264,0.1712538226299694,0.13365155131264916,0.0411709316373819,10,euclidean,50,3
263_modified.csv,0.1601123595505618,0.18506493506493507,0.14108910891089108,0.03819213264964429,100,euclidean,50,3
1143_modified.csv,0.6095238095238096,0.909952606635071,0.45823389021479716,0.1,100,minkowski,5,3
1297_modified.csv,0.3282442748091603,0.27344992050874406,0.4105011933174224,0.1,10,minkowski,5,1
1275_modified.csv,0.3614457831325301,0.29545454545454547,0.46539379474940334,0.1,99,euclidean,5,2
973_modified.csv,0.44533333333333336,0.5030120481927711,0.39952153110047844,0.1,33,manhattan,5,1
1272_modified.csv,0.37948717948717947,0.3327338129496403,0.441527446300716,0.1,100,manhattan,5,3
729_modified.csv,0.5187239944521498,0.6192052980132451,0.44630071599045346,0.07267467859906403,10,minkowski,5,3
248_modified.csv,0.21106557377049182,0.18491921005385997,0.2458233890214797,0.0660715481513126,10,minkowski,50,3
882_modified.csv,0.50199203187251,0.564179104477612,0.45215311004784686,0.07330950072643232,10,manhattan,5,3
345_modified.csv,0.38958333333333334,0.3443830570902394,0.44844124700239807,0.09806987642126448,100,minkowski,5,3
144_modified.csv,0.6425806451612903,0.699438202247191,0.594272076372315,0.04106006577857479,80,euclidean,47,1
886_modified.csv,0.5561312607944733,0.43513513513513513,0.7703349282296651,0.1,10,minkowski,35,1
32_modified.csv,0.3151515151515151,0.7123287671232876,0.20233463035019456,0.016125549574291572,10,minkowski,49,1
667_modified.csv,0.5966514459665144,0.8235294117647058,0.4677804295942721,0.08835716173314204,10,manhattan,5,1
801_modified.csv,0.029435813573180702,0.022388059701492536,0.04295942720763723,0.09462279885734286,100,minkowski,50,1
922_modified.csv,0.5383615084525357,0.5897435897435898,0.49521531100478466,0.1,10,euclidean,5,3
1257_modified.csv,0.07304785894206549,0.07733333333333334,0.06921241050119331,0.047704109391515016,100,minkowski,31,3
968_modified.csv,0.5170603674540682,0.5726744186046512,0.47129186602870815,0.1,10,minkowski,5,3
1137_modified.csv,0.7050147492625368,0.9227799227799228,0.5704057279236276,0.08070018875726816,10,manhattan,9,1
1319_modified.csv,0.11244979919678715,0.34146341463414637,0.0673076923076923,0.01,10,minkowski,47,1
890_modified.csv,0.4986072423398329,0.5966666666666667,0.42822966507177035,0.05210231293614945,100,minkowski,5,1
1245_modified.csv,0.14218009478672985,0.2102803738317757,0.10739856801909307,0.028796446116330702,10,euclidean,32,3
701_modified.csv,0.10555555555555556,0.12624584717607973,0.09069212410501193,0.03894390270030038,10,manhattan,50,3
108_modified.csv,0.29985855728429983,0.3680555555555556,0.2529832935560859,0.03373359852102854,68,minkowski,50,1
1278_modified.csv,0.2595573440643863,0.22434782608695653,0.30787589498806683,0.06920960867785005,71,manhattan,50,2
698_modified.csv,0.5582089552238806,0.7450199203187251,0.44630071599045346,0.1,10,manhattan,5,3
117_modified.csv,0.27246925260170296,0.22570532915360503,0.3436754176610978,0.1,10,euclidean,5,3
952_modified.csv,0.5214285714285715,0.518957345971564,0.5239234449760766,0.1,10,minkowski,8,1
687_modified.csv,0.2505399568034557,0.22879684418145957,0.27684964200477324,0.09694864781634702,10,minkowski,5,3
1260_modified.csv,0.25139664804469275,0.30303030303030304,0.21479713603818615,0.037090145323752814,48,minkowski,41,2
79_modified.csv,0.4205128205128205,0.375,0.4785992217898833,0.1,100,manhattan,5,3
275_modified.csv,0.2334384858044164,0.34418604651162793,0.1766109785202864,0.02731147535257103,100,minkowski,50,1
118_modified.csv,0.2860927152317881,0.32142857142857145,0.2577565632458234,0.0425718713626718,10,manhattan,44,1
1310_modified.csv,0.29395604395604397,0.34627831715210355,0.2553699284009546,0.03636885566974016,100,minkowski,50,3
894_modified.csv,0.5372714486638537,0.6518771331058021,0.4569377990430622,0.046965019217751376,10,minkowski,5,3
1007_modified.csv,0.5187032418952618,0.5333333333333333,0.5048543689320388,0.09475079632145611,10,manhattan,5,2
1226_modified.csv,0.3141263940520446,0.2572298325722983,0.4033412887828162,0.1,10,minkowski,5,1
278_modified.csv,0.3857729138166895,0.4519230769230769,0.33651551312649164,0.03834610564874752,10,euclidean,50,1
721_modified.csv,0.42586750788643535,0.627906976744186,0.3221957040572792,0.02631888753626377,10,manhattan,50,1
708_modified.csv,0.06915629322268327,0.08223684210526316,0.059665871121718374,0.035815813988214575,100,minkowski,49,1
892_modified.csv,0.5129604365620737,0.5838509316770186,0.45742092457420924,0.1,10,euclidean,5,1
1258_modified.csv,0.13992537313432835,0.11485451761102604,0.17899761336515513,0.07640923061208774,10,euclidean,50,1
190_modified.csv,0.11349693251533742,0.15879828326180256,0.0883054892601432,0.037320495528229816,10,manhattan,18,2
889_modified.csv,0.5761689291101055,0.7795918367346939,0.4569377990430622,0.07929665874244644,100,manhattan,5,3
147_modified.csv,0.39331619537275064,0.42618384401114207,0.36515513126491644,0.043819726311320785,100,minkowski,47,1
69_modified.csv,0.4181523500810373,0.35833333333333334,0.5019455252918288,0.07944915014725883,10,manhattan,50,3
1267_modified.csv,0.3027166882276843,0.3295774647887324,0.2799043062200957,0.04363002114044166,100,manhattan,48,3
966_modified.csv,0.4794871794871795,0.5165745856353591,0.4473684210526316,0.0741652938022806,10,manhattan,5,1
969_modified.csv,0.48157894736842105,0.5350877192982456,0.43779904306220097,0.1,10,manhattan,5,3
1318_modified.csv,0.07063197026022305,0.14615384615384616,0.04656862745098039,0.016458561326758814,100,minkowski,37,3
270_modified.csv,0.15920398009950248,0.16494845360824742,0.15384615384615385,0.052044635374325715,10,manhattan,50,1
697_modified.csv,0.2483221476510067,0.4180790960451977,0.1766109785202864,0.02326518642939162,100,manhattan,50,1
896_modified.csv,0.4881101376720901,0.5118110236220472,0.4665071770334928,0.1,89,manhattan,5,3
981_modified.csv,0.06103286384976526,0.04529616724738676,0.09352517985611511,0.1,10,manhattan,50,3
929_modified.csv,0.3818001978239367,0.3232830820770519,0.46618357487922707,0.1,72,minkowski,5,1
1001_modified.csv,0.5618279569892473,0.6295180722891566,0.5072815533980582,0.1,100,minkowski,5,3
293_modified.csv,0.1610738255033557,0.15157894736842106,0.1718377088305489,0.06157354872053516,95,minkowski,46,1
673_modified.csv,0.40946745562130177,0.4061032863849765,0.4128878281622912,0.05255015310092547,100,euclidean,50,1
