building_id,F1_score,Precision,Recall
1,0.9941291585127201,1.0,0.9883268482490273
32,0.8308351177730193,0.9238095238095239,0.754863813229572
41,0.9901768172888016,1.0,0.980544747081712
55,0.9700598802395209,0.9959016393442623,0.9455252918287937
69,0.7554479418886199,1.0,0.6070038910505836
79,0.9901768172888016,1.0,0.980544747081712
82,0.974757281553398,0.9728682170542635,0.9766536964980544
91,0.9482071713147411,0.9714285714285714,0.9260700389105059
107,0.6361904761904762,1.0,0.4664804469273743
108,0.9681227863046045,0.9579439252336449,0.9785202863961814
111,0.9755501222493888,1.0,0.9522673031026253
112,0.16530849825378346,0.16136363636363638,0.16945107398568018
117,0.8531289910600255,0.9175824175824175,0.7971360381861575
118,0.9927884615384616,1.0,0.9856801909307876
119,0.9290465631929047,0.8674948240165632,1.0
121,0.9866989117291415,1.0,0.9737470167064439
136,0.9472361809045227,1.0,0.8997613365155132
137,0.734640522875817,0.8121387283236994,0.6706443914081146
139,0.9641532756489494,1.0,0.9307875894988067
141,0.7907647907647908,1.0,0.6539379474940334
144,0.4677137870855148,0.8701298701298701,0.3198090692124105
147,0.729106628242075,0.92,0.60381861575179
148,0.9088541666666666,1.0,0.8329355608591885
149,0.9602977667493796,1.0,0.9236276849642004
159,0.8293269230769231,0.8333333333333334,0.8253588516746412
171,0.6398809523809523,0.849802371541502,0.513126491646778
173,0.9940119760479041,0.9975961538461539,0.9904534606205251
174,0.990521327014218,0.9835294117647059,0.9976133651551312
181,0.9830917874396136,0.9926829268292683,0.9736842105263158
183,0.9952038369304557,1.0,0.9904534606205251
190,0.991636798088411,0.992822966507177,0.9904534606205251
235,0.9939975990396158,1.0,0.9880668257756563
238,0.9962732919254659,1.0,0.9925742574257426
240,0.9964071856287425,1.0,0.9928400954653938
246,0.9893238434163701,0.9834905660377359,0.9952267303102625
247,0.9975903614457832,0.9975903614457832,0.9975903614457832
248,0.889763779527559,0.9883381924198251,0.8090692124105012
253,0.9881235154394299,0.983451536643026,0.9928400954653938
254,0.9365482233502538,1.0,0.8806682577565632
263,0.9574193548387097,1.0,0.9183168316831684
270,0.8831168831168831,0.8677494199535963,0.8990384615384616
275,0.9833729216152018,0.9787234042553191,0.9880668257756563
276,0.989247311827957,0.9904306220095693,0.9880668257756563
278,0.841248303934871,0.9748427672955975,0.7398568019093079
290,0.9378960709759189,1.0,0.883054892601432
293,0.9952038369304557,1.0,0.9904534606205251
312,0.5681024447031432,0.5545454545454546,0.5823389021479713
318,0.9939686369119421,0.9975786924939467,0.9903846153846154
335,0.9201030927835051,1.0,0.8520286396181385
345,0.2938053097345133,0.5608108108108109,0.19904076738609114
356,0.5062388591800356,1.0,0.33890214797136037
423,0.3924170616113744,0.24453632604843473,0.9928057553956835
439,0.969097651421508,1.0,0.9400479616306955
492,0.931758530183727,1.0,0.8722358722358723
534,0.6733921815889029,0.713903743315508,0.6372315035799523
560,0.8502673796791443,0.954954954954955,0.7662650602409639
623,0.9002624671916011,1.0,0.8186157517899761
653,0.9988023952095808,1.0,0.9976076555023924
657,0.5184404636459431,0.4641509433962264,0.5871121718377088
658,0.6914660831509847,0.6383838383838384,0.7541766109785203
666,0.7427821522309711,0.8250728862973761,0.6754176610978521
667,0.3090096798212956,0.18306131451257168,0.9904534606205251
673,0.4108761329305136,0.5596707818930041,0.324582338902148
675,0.4638487208008899,0.30239303843364757,0.9952267303102625
677,0.6947040498442367,1.0,0.5322195704057279
680,0.8790123456790123,0.9104859335038363,0.8496420047732697
683,0.597667638483965,0.7677902621722846,0.4892601431980907
685,0.9517923362175525,0.9871794871794872,0.918854415274463
687,0.26936026936026936,0.45714285714285713,0.1909307875894988
693,0.5226130653266332,0.8764044943820225,0.3723150357995227
697,0.3115141955835962,0.1865847897968824,0.9427207637231504
698,0.2977967306325515,0.17494780793319414,1.0
701,0.5324459234608985,0.8791208791208791,0.3818615751789976
708,0.5910364145658263,0.7152542372881356,0.5035799522673031
710,0.3110236220472441,0.18623290900518624,0.9427207637231504
721,0.6131386861313869,0.7894736842105263,0.5011933174224343
722,0.2959039548022599,0.17364276833816825,1.0
729,0.31383737517831667,0.3900709219858156,0.26252983293556087
730,0.46936416184971097,0.4551569506726457,0.48448687350835323
732,0.8263305322128851,1.0,0.7040572792362768
739,0.4727626459143969,0.39901477832512317,0.5799522673031027
742,0.45941070354780517,0.3070739549839228,0.9116945107398569
801,0.998805256869773,1.0,0.9976133651551312
827,0.9972972972972973,1.0,0.9946091644204852
844,0.9986824769433466,0.9973684210526316,1.0
848,0.7581120943952803,0.9178571428571428,0.6457286432160804
879,0.9230769230769231,0.8625,0.9928057553956835
880,0.9733009708737864,0.9876847290640394,0.9593301435406698
881,0.919774011299435,0.8586497890295358,0.9902676399026764
882,0.9102730819245773,0.9971509971509972,0.8373205741626795
884,0.9557739557739557,0.9823232323232324,0.930622009569378
886,0.6019736842105263,0.9631578947368421,0.43779904306220097
887,0.9614906832298137,1.0,0.9258373205741627
889,0.849539406345957,0.7423971377459749,0.992822966507177
890,0.8600823045267489,0.7545126353790613,1.0
892,0.9737827715355806,1.0,0.948905109489051
893,0.9102244389027432,0.9505208333333334,0.8732057416267942
894,0.9754901960784313,1.0,0.9521531100478469
895,0.9601990049751243,1.0,0.9234449760765551
896,0.9704433497536946,1.0,0.9425837320574163
903,0.9278579356270811,0.865424430641822,1.0
905,0.9903381642512077,1.0,0.9808612440191388
909,0.5766773162939297,0.4139908256880734,0.95
914,0.9162995594713657,0.8489795918367347,0.9952153110047847
919,0.9289099526066351,0.92018779342723,0.937799043062201
